Year,pdf_name,Aggregated_Context,Hit_Count,Auto_Priority_Score,KEEP(1)_or_EXCLUDE(0)
2017,nime2017_dmanesh.pdf,"... the parlor game exquisite corpse. Through a MIDI- sequencer [INTERFACE] , composers each contribute a section to a piece of music, o... 

 ...ition, Surrealism, NIME ACM Classiﬁcation H.5.3 [Information [INTERFACES] and Presentation] Group and Organization Interfaces – Collab... 

 ...ormation Interfaces and Presentation] Group and Organization [INTERFACES] – Collaborative Computing, H.5.5 [Information Interfaces and... 

 ...ion Interfaces – Collaborative Computing, H.5.5 [Information [INTERFACES] and Presentation] Sound and Music Computing 1. INTRODUCTION ... 

 ...eate a new piece. 4.3 Composing a Fragment The compositional [INTERFACE] is a piano-roll style MIDI se- quencer, similar to the stand... 

 ..., users are brought to a screen similar to the compositional [INTERFACE] , but with editing disabled. The start of each fragment is l... 

 ...ill usable by novices, some combination of sim- plifying the [INTERFACE] and providing lessons or tutorials may make Exquisite Score ... 

 ...l as an educational tool, perhaps presented with a simpliﬁed [INTERFACE] or paired with a compositional tutorial. For analysis, we wo...",9,26.443337509312308,0
2002,nime2002_Gunther.pdf,"...h vibrotactile devices, it is essential to  maintain a tight [INTERFACE] between the tactor and the skin.   Elastic straps with Velcr... 

 ...ace.  The Digi001 is a multi-channel digital  audio hardware [INTERFACE] that performs the D/A conver- sions necessary to drive the t... 

 ... is routed to a specific transducer.  Because the Pro- tools [INTERFACE] was not designed for this type of applica- tion, composing w... 

 ...r to send preloaded samples to the suit  using the Macintosh [KEYBOARD] as a controller.  The ap- plication includes a saltation mod... 

 ... for tactile  composition.  From the early days of the color [ORGAN] to  the more recent phenomena of video mixing and digital  m... 

 ...usic.  According to Pratt, if an emotion is to be real,  the [ORGANS] of the body, and in particular the viscera,  must be made to...",6,26.379281065719752,0
2005,nime2005_Rodrigues.pdf,"...      ABSTRACT  We present our work in the development of an [INTERFACE] for an  actor/singer and its use in performing. Our work com... 

 ...k combines aspects  of theatrical music with technology. Our [INTERFACE] has allowed the  development of a new vocabulary for musical... 

 ....    Proceedings of the 2005 International Conference on New [INTERFACES] for Musical Expression (NIME05), Vancouver, BC, Canada 164 t... 

 ...ith the classical music world.     3. TECHNICAL ASPECTS  3.1 [INTERFACE] : the CyberTails  A microphone is used to capture the singer... 

 ...ACK  Proceedings of the 2005 International Conference on New [INTERFACES] for Musical Expression (NIME05), Vancouver, BC, Canada 165 A... 

 ....    Proceedings of the 2005 International Conference on New [INTERFACES] for Musical Expression (NIME05), Vancouver, BC, Canada 166 5... 

 ...nce  of dealing with the new situations made possible by the [INTERFACE] .  The reaction of audiences to a performance of CyberSong h... 

 ...m    Proceedings of the 2005 International Conference on New [INTERFACES] for Musical Expression (NIME05), Vancouver, BC, Canada 167...",9,26.378357803536986,0
2001,nime2001_Goudeseune.pdf,"...o notes. NIME01-24 Proceedings of the CHI'01 Workshop on New [INTERFACES] for Musical Expression (NIME-01), Seattle, USA TRACKING PITC... 

 ...Sherman. NIME01-25 Proceedings of the CHI'01 Workshop on New [INTERFACES] for Musical Expression (NIME-01), Seattle, USA MAPPING TRACK... 

 ...du/OSC/. NIME01-26 Proceedings of the CHI'01 Workshop on New [INTERFACES] for Musical Expression (NIME-01), Seattle, USA... 

 ... play the violin “through” a tubular bell, double bass body, [PIANO] string, or artificial resonator. Each resonance model consis... 

 ...from pitched sources like tubular bells or notes played on a [PIANO] .  We have tried scaling such resonance models to match the ...",5,26.324101828419668,0
2014,nime2014_jsnyder1.pdf,"...lthough the keyboard paradigm has dominated electronic music [INTERFACES] since the 1960s, researchers have designed many alternative ... 

 ...he 1960s, researchers have designed many alternative musical [INTERFACES] . Researchers have ex- plored wind controllers, developing s... 

 ...labs.com/ Proceedings of the International Conference on New [INTERFACES] for Musical Expression 585 word created by scanning these ke... 

 ...truments. Proceedings of the International Conference on New [INTERFACES] for Musical Expression 586 4.6 Artiﬁcial Neural Net Based on... 

 ...e the 500 Proceedings of the International Conference on New [INTERFACES] for Musical Expression 587 Hz maximum of the mechanical freq... 

 ...in ﬁngering, breath, and embouchure classiﬁcation. When this [INTERFACE] is completed, we will work on transferring the generated ANN... 

 ...mer 2001. Proceedings of the International Conference on New [INTERFACES] for Musical Expression 588... 

 ...ring, breath, physical modeling 1. INTRODUCTION Although the [KEYBOARD] paradigm has dominated electronic music interfaces since the...",10,26.085450287887674,0
2013,nime2013_Mudd.pdf,"...the use of haptic feedback. The Novint Falcon force feedback [INTERFACE] is used to scan through soundfiles as a subject moves their ... 

 ...taneous) sensation and kinesthetic feedback through a single [INTERFACE] point.  2. PROJECT OVERVIEW The ability to find things quick... 

 ...d around unexpectedly. Such a disruptive engagement with the [INTERFACE] does not seem appropriate for a project like this where the ... 

 ...ng continuously changing audio parameters through the haptic [INTERFACE] would be greatly beneficial to a project of this nature, as ... 

 ...ugh haptic sensation. The rapidly developing field of haptic [INTERFACES] for touchscreen devices may also suggest useful ways of maxi... 

 ... In Proceedings of the Ninth International Conference on New [INTERFACES] for Musical Expression, Pittsburgh, PA, June 4-6, 2009. 3. B... 

 ...and Haptic Design Issues for a Force- Feedback Sound Editing [INTERFACE] , in in Proc. of the Conf. on Human Factors in Computing Sys... 

 ...ngress: Dynamic Systems and Control Division, Vol. 2 (Haptic [INTERFACES] for Virtual Environments and Teleoperator Systems), DSC-Vol....",10,26.05472510405236,0
2014,nime2014_ibergstrom.pdf,"...or(s).    Proceedings of the International Conference on New [INTERFACES] for Musical Expression 311 The mapping problem has many prop... 

 ...L schema  Proceedings of the International Conference on New [INTERFACES] for Musical Expression 312 3.1 OSC-NAMESPACE SCHEMA  The OSC... 

 ...L schema  Proceedings of the International Conference on New [INTERFACES] for Musical Expression 313 namespace schema, and the AP stor... 

 ...the art 2003,” in Proceedings of the  2003 conference on New [INTERFACES] for musical  expression, 2003, pp. 153–160.  [3] “fabb/SynOS... 

 ...11–12.    Proceedings of the International Conference on New [INTERFACES] for Musical Expression 314... 

 ...ed to adhere to the strained  façade that they can behave as [KEYBOARD] instruments, as was the  case with MIDI, when in fact they a... 

 ...al  Musical Instruments: Control And Interaction Beyond  the [KEYBOARD] . AR Editions, 2006.  [8] M. Wright and A. Schmeder, “A Quer...",7,25.956897333008364,0
2003,nime2003_Singer_b.pdf,"...Proceedings of the 2003 Conference on New [INTERFACES] for Musical Expression (NIME-03), Montreal, Canada NIME03-18... 

 ...itarBot prototype  Proceedings of the 2003 Conference on New [INTERFACES] for Musical Expression (NIME-03), Montreal, Canada NIME03-18... 

 ...damper trigger and Proceedings of the 2003 Conference on New [INTERFACES] for Musical Expression (NIME-03), Montreal, Canada NIME03-19... 

 ...onfiguration allows for maximum flexibility in defining user [INTERFACE] modes. By default Note-on pitch values determine the center ... 

 ...f current version  Proceedings of the 2003 Conference on New [INTERFACES] for Musical Expression (NIME-03), Montreal, Canada NIME03-19... 

 ... for control of the in strument by a live p erformer using a [KEYBOARD] or other, more exotic controller. General design principles ... 

 ...y messages control bridge velocity. This setup allows a MIDI [KEYBOARD] to easily control the instrument in the expected way. Howeve...",7,25.956897333008364,0
2018,nime2018_Mannone.pdf,"...CubeHarmonic: A New [INTERFACE] from a Magnetic 3D Motion Tracking System to Music Performan... 

 ...tamura@riec.tohoku.ac.jp ABSTRACT We developed a new musical [INTERFACE] , CubeHarmonic, with the magnetic 3D motion tracking system ... 

 ...s such as theremin is that we can have chords, and an easier [INTERFACE] to play. Vibrato might be made possible. Next applications w... 

 ... will be improved in future prototypes. A more user-friendly [INTERFACE] is under development, to enable the performer in changing th... 

 ...our video, we show cube playing featured in a composed cube- [PIANO] duo (Man- none’s Hello Cube!) and in a free improvised trio ... 

 ... York, 1991. [12] M. Staﬀ. How to play a Rubik’s Cube like a [PIANO] . https://ed.ted.com/lessons/group-theory-101-how-to- play-a... 

 ...lessons/group-theory-101-how-to- play-a-rubik-s-cube-like-a- [PIANO] -michael-staﬀ, 2015. [13] J. Zweig. Ars Combinatoria. Art Jo...",7,25.71915653275268,0
2019,nime2019_Haddad.pdf,"...o send signals to the modular synthesizer from a live coding [INTERFACE] or from various data sources on the internet. Author Keyword... 

 ... (MMODM) for instance used the social platform Twitter as an [INTERFACE] for musical collaboration [19]. Al- though controlling elect... 

 ...ol of a massive modular synthesizer patch from within a web- [INTERFACE] [13]. Access- ing streams of internet-based slow-control and... 

 ... synthesizer emulator VCV Rack, in combination with an audio [INTERFACE] like the ES-8 by Ex- perts Sleepers, can also be used to sen... 

 ...igital audio workstations have also integrated with hardware [INTERFACES] and symbolic patching. Namely, Max for Live that enables the... 

 ...L environ- ment running on a web-browser. A live-coding-like [INTERFACE] is used to generate digital signals, that in turn are stream... 

 ...d to accepts other types of data through application program [INTERFACES] (APIs). It was tested with historical sensor data coming fro... 

 ... and output with a varying timebase. Figure 5: A live coding [INTERFACE] is presented in the web-browser using Google Chrome’s develo...",12,25.70803329632456,0
2011,nime2011_Nishino.pdf,"...         ABSTRACT  Programming Languages are the oldest ‘new [INTERFACE] for  music expression’ in computer music history. Both compo... 

 ...or(s).    Proceedings of the International Conference on New [INTERFACES] for Musical Expression, 30 May - 1 June 2011, Oslo, Norway 4... 

 ... user’.   Proceedings of the International Conference on New [INTERFACES] for Musical Expression, 30 May - 1 June 2011, Oslo, Norway 5... 

 ...e-coding  Proceedings of the International Conference on New [INTERFACES] for Musical Expression, 30 May - 1 June 2011, Oslo, Norway 5... 

 ...  Supporting Textual Programming With A Task -Oriented  User [INTERFACE] , Proc of ICMC’08, (2008)  [8] Détienne, F. Programming Unde... 

 ...)  (1991) Proceedings of the International Conference on New [INTERFACES] for Musical Expression, 30 May - 1 June 2011, Oslo, Norway 5... 

 ...  completely change the original plan and start writing  for [PIANO] and interactive system. Even a bug or an error that a compos...",7,25.68606678290885,0
